publication_date;doi;bar;pie;hist;bardot;box;dot;violin;approp;flowno;flowyes;sciscore;ethics_label;ethics_title1;ethics_value1;ethics_title2;ethics_value2;ethics_title3;ethics_value3;label2;value2;label3;value3;label4;value4;label5;value5;label6;value6;label7;value7;label8;value8;limitations;jet_pages;trial_n_detected;is_modeling_paper;is_open_data;is_open_code;coi_statement;funding_statement;registration_statement;limitations_detected;has_jet_pages;randomization_detected;randomization_required;blinding_detected;blinding_required;ethics_statement_detected;ethics_statement_required;power_analysis_detected;power_analysis_required;sex_variable_detected;sex_variable_required;inclusion_criteria_detected;inclusion_criteria_required;attrition_detected;attrition_required;subject_demographics_detected;subject_demographics_required;cla_detected;cla_required;ethics_titles;has_consent;has_IRB;has_IRB_or_consent;is_animal_study;has_IRB_only
2022-05-23;10.1101/2022.05.21.22275420;0;0;0;0;0;0;0;0;0;0;4;Ethics;IRB;The use of the INSIGHT data was approved by the Institutional Review Board (IRB) of Weill Cornell Medicine following NIH protocol 21-10-95-380 with protocol title: Adult PCORnet-PASC Response to the Proposed Revised Milestones for the PASC EHR/ORWD Teams (RECOVER).;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Eligibility criteria and exposure strategies: We included patients with at least one SARS-CoV-2 polymerase-chain-reaction (PCR) or antigen laboratory test between March 01, 2020, and November 30, 2021, for both cohorts.;Attrition;notdetected.;Sex as a biological variable;The collected baseline covariates included age (categorized into 20-39 years, 40-54 years, 55-4 years, 65-74 years, 75-84 years, 85 years and older), gender (female, male, other/missing), race (Asian, Black or African American, White, other, missing), ethnicity (Hispanic, not Hispanic, other/missing).;Subject Demographics;Other eligibility criteria included an age of at least 20 years old, at least one diagnosis code within three years to seven days prior to the index date (referred to as the baseline period), and at least one diagnosis code from 31 days to 180 days after the index date (referred to as the post-acute phase or follow-up period), to ensure that patients were connected to the healthcare system and were being observed during the study period.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;13;0;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-05-16;10.1101/2022.05.11.22274884;0;0;0;0;0;0;0;0;0;0;5;Ethics;IRB;Ethical approval of the study was given by the Bioethics Committee of Bio-X Institute of Shanghai Jiao Tong University (COA: M202007).;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-05-17;10.1101/2022.05.16.492112;0;0;0;0;0;0;0;0;0;0;5;Ethics;Euthanasia Agents;Intranasal infection of live SARS-CoV2 (SARS-Related Coronavirus 2, Isolate USA-WA1/2020)105PFU/ 100μl or with DMEM mock control was established with the help of catheter under mild anesthetized by using ketamine (150mg/kg) and xylazine (10mg/kg) intraperitoneal injection inside ABSL3 facility.;IACUC;All the experimental protocols involving the handling of virus culture and animal infection were approved by RCGM, institutional biosafety and IAEC (IAEC/THSTI/105) animal ethics committee.;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;Isolation of murine BMDNs and human peripheral neutrophils: Murine bone marrow-derived neutrophils were isolated from femur and tibia bones of C57BL/6 wild-type male mice (20–25 g, 12–16 weeks) using the method described previously (71).;Subject Demographics;In vitro differentiation of T cells: Single cell suspension was prepared from spleen and lymph nodes of 6–8 weeks old C57BL/6 mice.;Randomization;notdetected.;Blinding;Assessment for the histological score was carried out through blind scoring for each sample by a professional histologist on a scale of 0-5 (where 0 indicated absence of histological feature while 5 indicated highest score).;Power Analysis;notdetected.;0;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;Euthanasia Agents,IACUC,NA;FALSE;FALSE;FALSE;TRUE;FALSE
2022-04-11;10.1101/2022.04.07.22273561;0;0;0;0;0;0;0;0;0;0;6;Ethics;IRB;We adopted the study design from a previous study evaluating the effect of COVID-19 measures on health care use in the UK.(Mansfield et al. 2021) The Human Research Ethics Committee of the University of Cape Town and the Cantonal Ethics Committee of the Canton of Bern granted permission to analyse the data.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Individuals with missing information on sex or age were excluded.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;Study population: We followed beneficiaries of one of South Africa’s largest open medical schemes that insured over 700,000 individuals as of 2019.(Council for Medical Schemes 2020) It has a young membership base with an average age of about 33.(Council for Medical Schemes 2020) We included beneficiaries aged 18 years or older who had an active health care plan between January 1, 2017, and June 28, 2020.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;11;0;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-05-10;10.1101/2022.05.10.22274889;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;The use of data was approved by the Ethical Committees of the two hospitals and the Universitat Politècnica de València.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Patients with COVID-19 at hospital admission with a posterior ICU admission were eligible.;Attrition;Hence, no patient was excluded in this second phase.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;6;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-04-19;10.1101/2022.04.16.22273937;0;0;0;0;0;0;0;0;0;0;5;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Eligibility criteria: Data extraction and selection process: Every step of the data extraction process from the original source was guided by PRISMA 2020, which was used to guide the process.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;2;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-14;10.1101/2022.05.10.22274866;0;0;0;0;0;0;0;0;0;0;1;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Exclusion criteria included patients with diagnoses of cancer, viral hepatitis, alpha-1-antitrypsin deficiency, and other diseases of the liver.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;2;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-01;10.1101/2022.05.31.494211;0;0;0;0;0;0;0;0;0;0;4;Ethics;IACUC;Infection of BALB/c and hACE2/k18 Mice: All animals were cared for according to the standards set forth by the Institutional Animal Care and Use Committee at the University of Maryland-Baltimore.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;On Day 0, 12-week old BALB/c (Charles River Laboratories, Wilmington, MA) and 12-week old hACE2 transgenic K18 mice (K18-hACE2) (Jackson Labs, Bar Harbor, ME) were anesthetized interperitoneally with 50μL ketamine(1.3mg/mouse)/ xylazine (0.38mg/mouse).;Randomization;notdetected.;Blinding;H/E Staining of Lungs and Pathological Scoring: Lungs were scored in a blinded fashion with a 0-5 score given, 0 being no inflammation and 5 being the highest degree of inflammation.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IACUC,NA,NA;FALSE;FALSE;FALSE;TRUE;FALSE
2022-06-06;10.1101/2022.06.05.494897;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-16;10.1101/2022.05.13.22275054;0;0;0;0;0;0;0;0;0;0;3;Ethics;Consent;All participants provided informed consent, and Institutional Review Board (IRB) approval was provided by the Wake Forest School of Medicine IRB.;IRB;All participants provided informed consent, and Institutional Review Board (IRB) approval was provided by the Wake Forest School of Medicine IRB.;NA;NA;Inclusion and Exclusion Criteria;Participants missing the date of dose 1 (i.e., only have an entry labeled as dose 2) on the daily survey or with implausible dates/dates with obvious typos (e.g., dates prior to 12/01/2020 for participants not in a clinical trial and dates after the date of entry) on the supplemental survey were excluded.;Attrition;"Included in the primary analysis are 32,122 participants (Table 1) with at least two sources of vaccine information for comparison. 29,919 participants are included in the comparison of the two self-reported sources (immediate and delayed recall); 6,628 participants are included in the comparison of immediate recall self-report and EHR vaccine information; and 6,241 participants are included in the comparison of delayed recall self-report and EHR vaccine information (Table 2).";Sex as a biological variable;notdetected.;Subject Demographics;Study Sample: The COVID-19 Community Research Partnership (CCRP) is a prospective, multi-site cohort syndromic COVID-19 surveillance study of a convenience sample of adults (18+ years) enrolled from April 2020 through June 2021 primarily through direct email outreach at ten healthcare systems from the mid-Atlantic and southeastern United States (http://www.covid19communitystudy.org/).11 Data were collected via a secure, HIPAA-compliant, online platform through March 2022.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;16;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;NA;NA;Consent,IRB,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-03;10.1101/2022.03.31.22273239;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;Starting with a randomly selected 1,000,000 samples, 997,140 were retained having passed missingness.;Blinding;notdetected.;Power Analysis;These splits improve statistical power where the logistic regressions (LR) predict cases.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-21;10.1101/2022.05.20.22275359;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;Ethical Statement: The Institutional Review Board (IRB) at Duke University (protocol no. 2019-0560) and Malagasy Ethics Panel (137;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;The social contact networks were constructed using survey and GPS tracker data of consenting adults (over 18 years of age) living in two villages in the SAVA region of northeastern Madagascar.;Randomization;Each SEIR simulation was initiated by randomly selecting two individuals to be infected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-05-07;10.1101/2022.05.05.22274628;0;0;0;0;0;0;0;0;0;0;6;Ethics;Consent;If the agent is selected for inclusion, the chaperones prepare the materials necessary for IRB approval and implementation, including agent-specific appendices to the master protocol, informed consent documents and technical guides on dosing and administration.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;However, company representatives are excluded from all follow-up deliberations and decisions on inclusion of the agent in the trial.;Attrition;One of the solutions to drive efficiency was to first activate sites that already had existing I SPY 2 contracts.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;2 The I-SPY COVID Trial is a phase 2, multi-center, multi-arm, adaptive, open-label, randomized controlled trial designed to rapidly screen agents to identify those with potential impact to meaningfully improve outcomes for severe COVID-19 patients (Figure 1).;Blinding;While the open-label approach does potentially allow for investigator bias, a similar open label approach has also been used successfully in the RECOVERY Platform for COVID-19 in the United Kingdom.8 Ultimately, the open label design of the I-SPY COVID trial was deemed to be the most efficient approach to rapidly and safely evaluate novel therapeutics for severe COVID-19, with the goal that promising agents could be further tested in a closed, double blinded placebo-controlled format upon trial graduation.;Power Analysis;notdetected.;0;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;NA;NA;Consent,NA,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-06;10.1101/2022.04.04.22273320;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;72;0;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-10;10.1101/2022.05.09.22274870;0;0;0;0;0;0;0;0;0;0;6;Ethics;IRB;"The CMS claims database is de-identified; therefore, upon review, this study was not considered human subjects research by the Centers for Disease Control and Prevention and did not require Institutional Review Board approval.";NA;NA;NA;NA;Inclusion and Exclusion Criteria;Persons enrolled for only a portion of each calendar year were excluded from that year’s denominator.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;13 Our study population consisted of beneficiaries aged ≥65 years with Medicare Parts A and B coverage, but not Part C (Medicare Advantage);Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;8;0;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-05-20;10.1101/2022.05.20.492819;0;0;0;0;0;0;0;0;0;0;4;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;14 datasets were rejected for the high Rfree values, they were reprocessed and inspected manually.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-16;10.1101/2022.04.11.22273709;0;0;0;0;0;0;0;0;0;0;5;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;"Included studies met the following criteria: (i) patients were diagnosed with COVID-19 based on the WHO criteria; (ii) patients were received anti-depressants; and (iii) severity predictors (hospitalization due to COVID-19 and/or ARDS and/or need to NIV or mechanical ventilation and/or ICU admission and/or death).";Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;Quality assessment: Two blinded reviewers assessed the quality of the studies using three different assessment tools (checklists): two for observational studies (case controls and cohorts) and one for experimental studies (14).;Power Analysis;notdetected.;9;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-03;10.1101/2022.06.02.22275918;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-03;10.1101/2022.06.03.494642;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-06;10.1101/2022.04.06.22273512;0;0;0;0;0;0;0;0;0;0;4;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;This population included both children who were eligible because their families had incomes ≤185% of FPL as well as children attending school districts that participated in the Community Eligibility Program (in which districts with large proportions of low income children offer free meals to all children regardless of income).;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;Because schools provided grab-and-go meals to all children <19 years old (regardless of income or CEP participation), we also evaluated how effectively this meal program reached this broader population.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;14;0;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-12;10.1101/2022.04.11.22272784;0;0;0;0;0;0;0;0;0;0;5;Ethics;Consent;Ethics statement: Collection and testing of biological specimens and protected health information were performed in concordance with the University of Wisconsin IRB # 2021-0076 following informed consent from the patient.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;Root-to-tip analysis: To examine the rate at which the patient’s virus accumulated mutations, and compare that rate with SARS-CoV-2 globally, we randomly subsampled approximately 5,000 SARS-CoV-2 sequences 33 from the GISAID global dataset using scripts made available in the Nextstrain command line interface 34.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;Consent,NA,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-06-02;10.1101/2022.05.31.22275835;0;0;0;0;0;0;0;0;0;0;1;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;13;0;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
