"pmcid";"pmid";"doi";"file_path_PMC";"pdf_file_path_PMC";"year";"type";"ISSN";"eISSN";"FoR_col";"FoR";"FoR_category";"approp";"bar";"bardot";"box";"dot";"flowno";"flowyes";"hist";"other";"pie";"text";"violin";"pdf_downloaded"
"PMC4848651";"27023596";"10.3390/nu8040182";"oa_package/0a/25/PMC4848651.tar.gz";NA;"2016";"research-article";NA;"2072-6643";"FoR_1";"1111";"1111 - Nutrition and Dietetics";"1";"0";"0";"0";"1";"2";"0";"0";"2";"0";"9";"0";TRUE
"PMC7267411";"32495539";"10.1117/1.JBO.25.6.066001";"oa_package/c4/4a/PMC7267411.tar.gz";NA;"2020";"research-article";"1083-3668";"1560-2281";"FoR_1";"1113";"1113 - Ophthalmology and Optometry";"2";"0";"0";"0";"0";"1";"0";"0";"5";"0";"5";"0";TRUE
"PMC6448541";"31015770";"10.2147/IJWH.S196112";"oa_package/0f/ce/PMC6448541.tar.gz";"oa_pdf/0f/ce/ijwh-11-229.PMC6448541.pdf";"2019";"research-article";NA;"1179-1411";"FoR_2";"1114";"1114 - Paediatrics and Reproductive Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"10";"0";TRUE
"PMC4926626";"26853648";"10.1016/S2352-3026(15)00246-X";"oa_package/32/78/PMC4926626.tar.gz";"oa_pdf/32/78/nihms796160.PMC4926626.pdf";"2016";"research-article";NA;"2352-3026";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"2";"1";"0";"1";"0";"20";"0";TRUE
"PMC3105244";"21660101";"10.3389/fnins.2011.00074";"oa_package/4f/9e/PMC3105244.tar.gz";NA;"2011";"research-article";"1662-4548";"1662-453X";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"1";"0";"0";"4";"0";"6";"0";TRUE
"PMC6295025";"30547778";"10.1186/s12906-018-2393-4";"oa_package/76/6e/PMC6295025.tar.gz";NA;"2018";"research-article";NA;"1472-6882";"FoR_1";"1104";"1104 - Complementary and Alternative Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"9";"0";TRUE
"PMC5770353";"29340951";"10.1186/s40169-017-0181-2";"oa_package/d4/78/PMC5770353.tar.gz";NA;"2018";"research-article";NA;"2001-1326";"FoR_1";"1110";"1110 - Nursing";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"10";"0";TRUE
"PMC6727408";"31484505";"10.1186/s12885-019-6097-z";"oa_package/2d/8a/PMC6727408.tar.gz";NA;"2019";"research-article";NA;"1471-2407";"FoR_1";"1112";"1112 - Oncology and Carcinogenesis";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";TRUE
"PMC6519707";"31190910";"10.2147/IDR.S177997";"oa_package/7b/fd/PMC6519707.tar.gz";"oa_pdf/7b/fd/idr-12-1221.PMC6519707.pdf";"2019";"research-article";NA;"1178-6973";"FoR_1";"1115";"1115 - Pharmacology and Pharmaceutical Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"12";"0";TRUE
"PMC4534860";"26321942";"10.3389/fninf.2015.00020";"oa_package/be/07/PMC4534860.tar.gz";NA;"2015";"research-article";NA;"1662-5196";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"1";"0";"0";"5";"0";"4";"0";TRUE
"PMC6915865";"31842936";"10.1186/s13063-019-3745-1";"oa_package/45/fa/PMC6915865.tar.gz";NA;"2019";"research-article";NA;"1745-6215";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"8";"0";TRUE
"PMC3292542";"22206604";"10.1186/1756-0500-4-569";"oa_package/db/9f/PMC3292542.tar.gz";NA;"2011";"research-article";NA;"1756-0500";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"0";TRUE
"PMC2828350";"20173745";"10.1038/nn.2501";"oa_package/b6/0d/PMC2828350.tar.gz";NA;"2010";"research-article";"1097-6256";"1546-1726";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"2";"0";"1";"5";"0";"23";"0";TRUE
"PMC3897224";"23644479";"10.1038/nchembio.1251";"oa_package/f5/25/PMC3897224.tar.gz";NA;"2013";"research-article";"1552-4450";"1552-4469";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"16";"0";TRUE
"PMC5118411";"27614881";"10.1007/s00421-016-3459-y";"oa_package/a1/09/PMC5118411.tar.gz";NA;"2016";"research-article";"1439-6319";"1439-6327";"FoR_1";"1106";"1106 - Human Movement and Sports Science";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"7";"0";TRUE
"PMC6428117";"30816905";"10.1590/1678-4685-GMB-2018-0086";"oa_package/cc/82/PMC6428117.tar.gz";NA;"2019";"research-article";"1415-4757";"1678-4685";"FoR_1";"0604";"0604 - Genetics";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3";"0";TRUE
"PMC2808765";"20081826";"10.1038/nchembio.284";"oa_package/64/67/PMC2808765.tar.gz";NA;"2010";"research-article";"1552-4450";"1552-4469";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"2";"0";"0";"0";"5";"0";"0";"0";"0";"14";"0";TRUE
"PMC3350450";"22494358";"10.1186/1472-6963-12-93";"oa_package/e3/ed/PMC3350450.tar.gz";NA;"2012";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"9";"0";TRUE
"PMC3619259";"23449361";"10.1038/bjc.2013.89";"oa_package/fc/e0/PMC3619259.tar.gz";"oa_pdf/fc/e0/bjc201389a.PMC3619259.pdf";"2013";"research-article";"0007-0920";"1532-1827";"FoR_1";"1112";"1112 - Oncology and Carcinogenesis";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"5";"0";TRUE
"PMC5709925";"29213212";"10.1186/s12912-017-0262-y";"oa_package/7e/7d/PMC5709925.tar.gz";NA;"2017";"research-article";NA;"1472-6955";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"16";"0";TRUE
"PMC6889826";"31722214";"10.1016/j.celrep.2019.10.021";"oa_package/95/ef/PMC6889826.tar.gz";"oa_pdf/95/ef/nihms-1542972.PMC6889826.pdf";"2019";"research-article";NA;"2211-1247";"FoR_2";"1116";"1116 - Medical Physiology";"0";"0";"0";"0";"3";"3";"0";"0";"0";"0";"25";"0";TRUE
"PMC4265499";"25467540";"10.1186/1745-6215-15-472";"oa_package/1c/24/PMC4265499.tar.gz";NA;"2014";"research-article";NA;"1745-6215";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";TRUE
"PMC7185643";"32368124";"10.2147/DMSO.S244826";"oa_package/d0/d8/PMC7185643.tar.gz";"oa_pdf/d0/d8/dmso-13-1327.PMC7185643.pdf";"2020";"research-article";NA;"1178-7007";"FoR_1";"1101";"1101 - Medical Biochemistry and Metabolomics";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"7";"0";TRUE
"PMC7433086";"32811528";"10.1186/s12944-020-01359-8";"oa_package/b0/50/PMC7433086.tar.gz";NA;"2020";"research-article";NA;"1476-511X";"FoR_1";"1101";"1101 - Medical Biochemistry and Metabolomics";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"6";"0";TRUE
"PMC3010593";"21189840";"10.4103/2153-3539.73504";"oa_package/fc/ec/PMC3010593.tar.gz";NA;"2010";"research-article";"2229-5089";"2153-3539";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"3";"0";TRUE
"PMC6105011";"30096183";"10.1371/journal.pcbi.1006349";"oa_package/25/4f/PMC6105011.tar.gz";NA;"2018";"research-article";"1553-734X";"1553-7358";"FoR_1";"0600";"0600 - Biological Sciences";"1";"0";"1";"0";"0";"1";"0";"0";"4";"0";"19";"0";TRUE
"PMC3495851";"22607726";"10.1186/1471-2407-12-182";"oa_package/eb/84/PMC3495851.tar.gz";NA;"2012";"research-article";NA;"1471-2407";"FoR_1";"1112";"1112 - Oncology and Carcinogenesis";"0";"0";"0";"0";"0";"3";"0";"0";"2";"0";"10";"0";TRUE
"PMC4436067";"25944860";"10.1128/mBio.00493-15";"oa_package/cd/2e/PMC4436067.tar.gz";"oa_pdf/cd/2e/mBio.00493-15.PMC4436067.pdf";"2015";"research-article";NA;"2150-7511";"FoR_1";"0605";"0605 - Microbiology";"0";"0";"0";"0";"2";"1";"0";"0";"4";"0";"5";"0";TRUE
"PMC3012104";"21209963";"10.1371/journal.pone.0015796";"oa_package/65/42/PMC3012104.tar.gz";NA;"2010";"research-article";NA;"1932-6203";"FoR_1";"MD";"MD - Multidisciplinary";"0";"0";"0";"0";"0";"1";"0";"2";"9";"0";"2";"0";TRUE
"PMC3790652";"23722139";"10.4317/medoral.18942";"oa_package/b7/7d/PMC3790652.tar.gz";NA;"2013";"research-article";"1698-4447";"1698-6946";"FoR_1";"1105";"1105 - Dentistry";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"4";"0";TRUE
"PMC3062687";"21399639";"10.1038/ni.2007";"oa_package/f7/99/PMC3062687.tar.gz";NA;"2011";"research-article";"1529-2908";"1529-2916";"FoR_1";"1107";"1107 - Immunology";"0";"5";"0";"0";"0";"2";"0";"1";"0";"0";"19";"0";TRUE
"PMC3777794";"24179783";"10.1016/j.nicl.2013.01.012";"oa_package/cc/30/PMC3777794.tar.gz";"oa_pdf/cc/30/main.PMC3777794.pdf";"2013";"research-article";NA;"2213-1582";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"1";"0";"0";"4";"0";"4";"0";TRUE
"PMC6687363";"31340340";"10.1590/1518-8345.2904.3143";"oa_package/df/72/PMC6687363.tar.gz";NA;"2019";"research-article";"0104-1169";"1518-8345";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"5";"0";TRUE
"PMC3469374";"22545646";"10.1186/1472-6963-12-105";"oa_package/03/10/PMC3469374.tar.gz";NA;"2012";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"10";"0";TRUE
"PMC2830416";"20198210";"10.4162/nrp.2010.4.1.58";"oa_package/7f/a3/PMC2830416.tar.gz";"oa_pdf/7f/a3/nrp-4-58.PMC2830416.pdf";"2010";"research-article";"1976-1457";"2005-6168";"FoR_1";NA;NA;"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"10";"0";TRUE
"PMC4515989";"25416064";"10.1136/gutjnl-2014-308362";"oa_package/24/cf/PMC4515989.tar.gz";NA;"2015";"research-article";"0017-5749";"1468-3288";"FoR_1";"1114";"1114 - Paediatrics and Reproductive Medicine";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"7";"0";TRUE
"PMC5604354";"28923002";"10.1186/s12859-017-1834-2";"oa_package/a4/5c/PMC5604354.tar.gz";NA;"2017";"research-article";NA;"1471-2105";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"4";"0";"9";"0";TRUE
"PMC3195223";NA;"10.4137/IJTR.S5783";"oa_package/5d/11/PMC3195223.tar.gz";NA;"2011";"research-article";NA;"1178-6469";"FoR_2";"1101";"1101 - Medical Biochemistry and Metabolomics";"0";"3";"0";"0";"0";"1";"0";"0";"3";"0";"5";"0";TRUE
"PMC4609076";"26474972";"10.1186/s12906-015-0904-0";"oa_package/6b/7a/PMC4609076.tar.gz";NA;"2015";"research-article";NA;"1472-6882";"FoR_1";"1104";"1104 - Complementary and Alternative Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"5";"0";TRUE
"PMC7484824";"32515552";"10.1002/acm2.12945";"oa_package/6e/53/PMC7484824.tar.gz";NA;"2020";"research-article";NA;"1526-9914";"FoR_1";"1116";"1116 - Medical Physiology";"0";"0";"0";"0";"0";"1";"0";"0";"5";"0";"3";"0";TRUE
"PMC6689555";"31496769";"10.2147/DMSO.S174910";"oa_package/82/d4/PMC6689555.tar.gz";"oa_pdf/82/d4/dmso-12-1311.PMC6689555.pdf";"2019";"research-article";NA;"1178-7007";"FoR_1";"1101";"1101 - Medical Biochemistry and Metabolomics";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"10";"0";TRUE
"PMC5031781";"27746707";"10.1007/s11306-016-1124-4";"oa_package/39/3b/PMC5031781.tar.gz";NA;"2016";"research-article";"1573-3882";"1573-3890";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"0";"0";"0";"0";"2";"0";"1";"2";"0";"8";"0";TRUE
"PMC4992798";"27578922";"10.1155/2016/8653132";"oa_package/c8/7d/PMC4992798.tar.gz";NA;"2016";"research-article";"0962-9351";"1466-1861";"FoR_1";"1107";"1107 - Immunology";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"9";"0";TRUE
"PMC3827488";"24235913";"10.3402/fnr.v57i0.20499";"oa_package/3d/f7/PMC3827488.tar.gz";NA;"2013";"research-article";NA;"1654-661X";"FoR_1";"1111";"1111 - Nutrition and Dietetics";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"13";"0";TRUE
"PMC5688724";"29141677";"10.1186/s13075-017-1461-3";"oa_package/62/81/PMC5688724.tar.gz";NA;"2017";"research-article";"1478-6354";"1478-6362";"FoR_1";"1107";"1107 - Immunology";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"6";"0";TRUE
"PMC6590433";"30536963";"10.1002/hed.25451";"oa_package/fd/2b/PMC6590433.tar.gz";NA;"2019";"research-article";"1043-3074";"1097-0347";"FoR_1";"1105";"1105 - Dentistry";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"7";"0";TRUE
"PMC3648687";"23532257";"10.1007/s00125-013-2874-4";"oa_package/5b/aa/PMC3648687.tar.gz";"oa_pdf/5b/aa/125_2013_Article_2874.PMC3648687.pdf";"2013";"research-article";"0012-186X";"1432-0428";"FoR_1";"1114";"1114 - Paediatrics and Reproductive Medicine";"0";"1";"0";"0";"0";"1";"0";"0";"2";"0";"11";"0";TRUE
"PMC3751782";"23962043";"10.1186/1752-0509-7-80";"oa_package/5c/93/PMC3751782.tar.gz";NA;"2013";"research-article";NA;"1752-0509";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"8";"0";TRUE
"PMC6357446";"30704536";"10.1186/s12944-019-0978-7";"oa_package/14/68/PMC6357446.tar.gz";NA;"2019";"research-article";NA;"1476-511X";"FoR_1";"1101";"1101 - Medical Biochemistry and Metabolomics";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";TRUE
"PMC3786920";"24137176";"10.3892/etm.2013.1175";"oa_package/b8/a5/PMC3786920.tar.gz";NA;"2013";"research-article";"1792-0981";"1792-1015";"FoR_1";"1104";"1104 - Complementary and Alternative Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"5";"0";TRUE
"PMC4483648";"26058013";"10.3390/md13063625";"oa_package/3e/33/PMC4483648.tar.gz";NA;"2015";"research-article";NA;"1660-3397";"FoR_1";"1115";"1115 - Pharmacology and Pharmaceutical Sciences";"0";"4";"0";"0";"0";"1";"0";"0";"1";"0";"9";"0";TRUE
"PMC3737731";"22146300";"10.1038/msb.2011.91";"oa_package/1d/9a/PMC3737731.tar.gz";"oa_pdf/1d/9a/msb201191.PMC3737731.pdf";"2011";"research-article";NA;"1744-4292";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"2";"0";"0";"0";"1";"0";"1";"5";"0";"4";"0";TRUE
"PMC3598370";"23351836";"10.1186/1745-6215-14-26";"oa_package/70/93/PMC3598370.tar.gz";NA;"2013";"research-article";NA;"1745-6215";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"7";"0";TRUE
"PMC4561302";"26380282";"10.1155/2015/594751";"oa_package/93/43/PMC4561302.tar.gz";NA;"2015";"research-article";"2314-6133";"2314-6141";"FoR_1";"0600";"0600 - Biological Sciences";"0";"1";"0";"0";"0";"1";"0";"0";"5";"0";"6";"0";TRUE
"PMC5738693";"29262834";"10.1186/s12944-017-0641-0";"oa_package/f4/dc/PMC5738693.tar.gz";NA;"2017";"research-article";NA;"1476-511X";"FoR_1";"1101";"1101 - Medical Biochemistry and Metabolomics";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"6";"0";TRUE
"PMC7547689";"33037196";"10.1038/s41467-020-18832-8";"oa_package/e1/55/PMC7547689.tar.gz";NA;"2020";"research-article";NA;"2041-1723";"FoR_1";"MD";"MD - Multidisciplinary";"2";"1";"0";"0";"0";"1";"0";"0";"2";"1";"6";"0";TRUE
"PMC6771146";"31540087";"10.3390/genes10090712";"oa_package/1e/18/PMC6771146.tar.gz";NA;"2019";"research-article";NA;"2073-4425";"FoR_1";"0604";"0604 - Genetics";"0";"2";"0";"0";"0";"1";"0";"0";"3";"0";"9";"0";TRUE
"PMC6913780";"30893602";"10.1016/j.celrep.2019.02.080";"oa_package/0d/39/PMC6913780.tar.gz";"oa_pdf/0d/39/nihms-1052924.PMC6913780.pdf";"2019";"research-article";NA;"2211-1247";"FoR_2";"1116";"1116 - Medical Physiology";"1";"6";"0";"0";"0";"2";"0";"0";"0";"0";"29";"0";TRUE
"PMC3330008";"22401037";"10.1186/1472-6963-12-55";"oa_package/39/06/PMC3330008.tar.gz";NA;"2012";"research-article";NA;"1472-6963";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"9";"0";TRUE
"PMC2880288";"20459635";"10.1186/1755-8794-3-17";"oa_package/2c/a0/PMC2880288.tar.gz";NA;"2010";"research-article";NA;"1755-8794";"FoR_2";"1101";"1101 - Medical Biochemistry and Metabolomics";"0";"0";"0";"0";"0";"1";"1";"0";"3";"0";"12";"0";TRUE
"PMC3916728";"24570661";"10.3389/fncom.2014.00009";"oa_package/02/c9/PMC3916728.tar.gz";NA;"2014";"research-article";NA;"1662-5188";"FoR_1";"1109";"1109 - Neurosciences";"0";"0";"0";"0";"0";"1";"0";"1";"7";"0";"4";"0";TRUE
"PMC7481138";"32944608";"10.1016/j.ijcha.2020.100623";"oa_package/e5/2a/PMC7481138.tar.gz";"oa_pdf/e5/2a/main.PMC7481138.pdf";"2020";"research-article";NA;"2352-9067";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"1";"0";"0";"0";"1";"0";"0";"5";"0";"6";"0";TRUE
"PMC4994156";"27549156";"10.1186/s12884-016-1032-7";"oa_package/bc/a0/PMC4994156.tar.gz";NA;"2016";"research-article";NA;"1471-2393";"FoR_1";"1110";"1110 - Nursing";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"10";"0";TRUE
"PMC4973109";"27492607";"10.1186/s13075-016-1081-3";"oa_package/a6/10/PMC4973109.tar.gz";NA;"2016";"research-article";"1478-6354";"1478-6362";"FoR_1";"1107";"1107 - Immunology";"1";"0";"0";"4";"0";"1";"0";"0";"0";"0";"6";"0";TRUE
"PMC6070394";"29795314";"10.1038/s41372-018-0124-9";"oa_package/30/cc/PMC6070394.tar.gz";NA;"2018";"research-article";"0743-8346";"1476-5543";"FoR_1";"1114";"1114 - Paediatrics and Reproductive Medicine";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"8";"0";TRUE
"PMC3462314";"23060858";"10.3389/fendo.2012.00118";"oa_package/ad/a7/PMC3462314.tar.gz";NA;"2012";"research-article";NA;"1664-2392";"FoR_1";"1111";"1111 - Nutrition and Dietetics";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"0";TRUE
"PMC6224321";"30391859";"10.1016/j.nicl.2018.10.013";"oa_package/cc/59/PMC6224321.tar.gz";"oa_pdf/cc/59/main.PMC6224321.pdf";"2018";"research-article";NA;"2213-1582";"FoR_1";"1109";"1109 - Neurosciences";"1";"0";"0";"0";"0";"1";"0";"0";"6";"0";"3";"0";TRUE
"PMC6489665";"31114372";"10.2147/CMAR.S198524";"oa_package/c0/ab/PMC6489665.tar.gz";"oa_pdf/c0/ab/cmar-11-3361.PMC6489665.pdf";"2019";"research-article";NA;"1179-1322";"FoR_1";"1112";"1112 - Oncology and Carcinogenesis";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"7";"0";TRUE
"PMC3852856";"24093970";"10.1186/1471-2431-13-158";"oa_package/14/d8/PMC3852856.tar.gz";NA;"2013";"research-article";NA;"1471-2431";"FoR_1";"1114";"1114 - Paediatrics and Reproductive Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";TRUE
"PMC6970004";"31998398";"10.1155/2020/6219432";"oa_package/f4/07/PMC6970004.tar.gz";NA;"2020";"research-article";"1741-427X";"1741-4288";"FoR_1";"1104";"1104 - Complementary and Alternative Medicine";"3";"0";"0";"0";"0";"1";"0";"0";"6";"0";"5";"0";TRUE
"PMC2845810";"19914599";"10.1016/j.biopsych.2009.09.029";"oa_package/d4/02/PMC2845810.tar.gz";NA;"2010";"research-article";"0006-3223";"1873-2402";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"6";"0";TRUE
"PMC4200120";"25298043";"10.1186/1756-0500-7-706";"oa_package/1a/c1/PMC4200120.tar.gz";NA;"2014";"research-article";NA;"1756-0500";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"3";"0";TRUE
"PMC5946171";"29561783";"10.3390/nu10040386";"oa_package/48/41/PMC5946171.tar.gz";NA;"2018";"research-article";NA;"2072-6643";"FoR_1";"1111";"1111 - Nutrition and Dietetics";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"15";"0";TRUE
"PMC5992020";"29483709";"10.1038/s41375-018-0063-7";"oa_package/5e/8f/PMC5992020.tar.gz";NA;"2018";"research-article";"0887-6924";"1476-5551";"FoR_1";"1112";"1112 - Oncology and Carcinogenesis";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"10";"0";TRUE
"PMC5946536";"29747672";"10.1186/s12984-018-0376-9";"oa_package/1a/fe/PMC5946536.tar.gz";NA;"2018";"research-article";NA;"1743-0003";"FoR_1";"1109";"1109 - Neurosciences";"0";"1";"0";"0";"0";"1";"1";"0";"2";"0";"6";"0";TRUE
"PMC6762185";"31557146";"10.15585/mmwr.mm6838a3";"oa_package/0f/56/PMC6762185.tar.gz";NA;"2019";"research-article";"0149-2195";"1545-861X";"FoR_1";NA;NA;"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"4";"0";TRUE
"PMC6052594";"30021540";"10.1186/s12887-018-1216-6";"oa_package/39/12/PMC6052594.tar.gz";NA;"2018";"research-article";NA;"1471-2431";"FoR_1";"1114";"1114 - Paediatrics and Reproductive Medicine";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"8";"0";TRUE
"PMC4599426";"25999402";"10.1161/JAHA.115.001952";"oa_package/33/f9/PMC4599426.tar.gz";"oa_pdf/33/f9/jah30004-e001952.PMC4599426.pdf";"2015";"research-article";NA;"2047-9980";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"5";"0";"0";"0";"1";"0";"1";"2";"0";"6";"0";TRUE
"PMC3978656";"24134832";"10.1186/gm499";"oa_package/24/63/PMC3978656.tar.gz";NA;"2013";"research-article";NA;"1756-994X";"FoR_1";"0604";"0604 - Genetics";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"17";"0";TRUE
"PMC5754954";"29271376";"10.4103/0366-6999.221266";"oa_package/3b/dc/PMC5754954.tar.gz";"oa_pdf/3b/dc/CMJ-131-25.PMC5754954.pdf";"2018";"research-article";"0366-6999";"2542-5641";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"5";"0";TRUE
"PMC6180424";"30305048";"10.1186/s12877-018-0929-6";"oa_package/3d/dd/PMC6180424.tar.gz";NA;"2018";"research-article";NA;"1471-2318";"FoR_1";"1106";"1106 - Human Movement and Sports Science";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"9";"0";TRUE
"PMC6801488";"31802931";"10.2147/JPR.S217036";"oa_package/a5/1a/PMC6801488.tar.gz";"oa_pdf/a5/1a/jpr-12-2891.PMC6801488.pdf";"2019";"research-article";NA;"1178-7090";"FoR_1";"1115";"1115 - Pharmacology and Pharmaceutical Sciences";"0";"0";"0";"0";"0";"2";"0";"0";"5";"0";"6";"0";TRUE
"PMC2905912";"20652044";"10.1155/2010/879252";"oa_package/24/f0/PMC2905912.tar.gz";NA;"2010";"research-article";"1687-8728";"1687-8736";"FoR_1";"1105";"1105 - Dentistry";"0";"0";"0";"1";"0";"1";"0";"0";"3";"0";"3";"0";TRUE
"PMC2930596";"20712863";"10.1186/1752-0509-4-114";"oa_package/05/5e/PMC2930596.tar.gz";NA;"2010";"research-article";NA;"1752-0509";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"0";"0";"0";"0";"1";"0";"1";"4";"0";"10";"0";TRUE
"PMC4515799";"26236676";"10.4103/2231-0762.159953";"oa_package/2d/57/PMC4515799.tar.gz";"oa_pdf/2d/57/JISPCD-5-176.PMC4515799.pdf";"2015";"research-article";"2231-0762";"2250-1002";"FoR_1";"1105";"1105 - Dentistry";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"5";"0";TRUE
"PMC7069158";"32164532";"10.1186/s12859-020-3358-4";"oa_package/67/6a/PMC7069158.tar.gz";NA;"2020";"research-article";NA;"1471-2105";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"7";"0";TRUE
"PMC4263298";"25233906";"10.1093/dnares/dsu027";"oa_package/d5/24/PMC4263298.tar.gz";NA;"2014";"research-article";"1340-2838";"1756-1663";"FoR_1";"0604";"0604 - Genetics";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"10";"0";TRUE
"PMC3932018";"24417976";"10.1186/1471-2164-15-23";"oa_package/8a/60/PMC3932018.tar.gz";NA;"2014";"research-article";NA;"1471-2164";"FoR_1";"0600";"0600 - Biological Sciences";"0";"0";"0";"0";"0";"1";"0";"0";"7";"0";"8";"0";TRUE
"PMC6173943";"30025893";"10.1016/j.bbrc.2018.07.056";"oa_package/39/e5/PMC6173943.tar.gz";"oa_pdf/39/e5/nihms-987981.PMC6173943.pdf";"2018";"research-article";"0006-291X";"1090-2104";"FoR_2";"1101";"1101 - Medical Biochemistry and Metabolomics";"0";"3";"0";"0";"0";"1";"0";"0";"0";"0";"9";"0";TRUE
"PMC3716636";"23452375";"10.1186/1745-6215-14-64";"oa_package/71/15/PMC3716636.tar.gz";NA;"2013";"research-article";NA;"1745-6215";"FoR_1";"1102";"1102 - Cardiorespiratory Medicine and Haematology";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"10";"0";TRUE
"PMC5425686";"28434942";"10.1016/j.stemcr.2017.03.020";"oa_package/a8/a1/PMC5425686.tar.gz";NA;"2017";"research-article";NA;"2213-6711";"FoR_1";"0601";"0601 - Biochemistry and Cell Biology";"0";"6";"0";"0";"0";"1";"0";"0";"0";"0";"9";"0";TRUE
